"File","AssetId","PublicLinkId","DamId","PublicUrl","RelativeUrl","ImageFieldXml"
"still-extra-054.jpg","109597","109602","7SyQUExRReWIBIByKC1vLA","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/bdc2e146429b484da5ab88de1db59478","bdc2e146429b484da5ab88de1db59478","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/bdc2e146429b484da5ab88de1db59478"" dam-id=""7SyQUExRReWIBIByKC1vLA"" alt=""still-extra-054"" dam-content-type=""Image"" />"
"still-extra-052.jpg","109570","109580","JgJl0fe6S2asDbUvdEgNpw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/df00820b76da4bc1b84f0ac1a06b1245","df00820b76da4bc1b84f0ac1a06b1245","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/df00820b76da4bc1b84f0ac1a06b1245"" dam-id=""JgJl0fe6S2asDbUvdEgNpw"" alt=""still-extra-052"" dam-content-type=""Image"" />"
"still-extra-011.jpg","109042","109044","7UtNnhQyRi6yaI3upd8aGg","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/993defd6ca7f4aeb86c51c49c5d1b458","993defd6ca7f4aeb86c51c49c5d1b458","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/993defd6ca7f4aeb86c51c49c5d1b458"" dam-id=""7UtNnhQyRi6yaI3upd8aGg"" alt=""still-extra-011"" dam-content-type=""Image"" />"
"still-extra-034.jpg","109340","109343","a3o-i5AOTpmbvOjwPAYryQ","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/75f9865335bd49c3bf5ea908d5d95df7","75f9865335bd49c3bf5ea908d5d95df7","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/75f9865335bd49c3bf5ea908d5d95df7"" dam-id=""a3o-i5AOTpmbvOjwPAYryQ"" alt=""still-extra-034"" dam-content-type=""Image"" />"
"still-1441986300917-64674bd600d8.jpg","108536","108539","a-AHRlnnTR2zQ1pVjK59Xg","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/9f82c20707f44f8dba33036ef518733e","9f82c20707f44f8dba33036ef518733e","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/9f82c20707f44f8dba33036ef518733e"" dam-id=""a-AHRlnnTR2zQ1pVjK59Xg"" alt=""still-1441986300917-64674bd600d8"" dam-content-type=""Image"" />"
"still-extra-020.jpg","109156","109158","lJuGthV6QXyuXEXtXe41PA","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/38d8692e2b9e4c90a33c47d9b1c3561d","38d8692e2b9e4c90a33c47d9b1c3561d","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/38d8692e2b9e4c90a33c47d9b1c3561d"" dam-id=""lJuGthV6QXyuXEXtXe41PA"" alt=""still-extra-020"" dam-content-type=""Image"" />"
"still-extra-040.jpg","109414","109416","EGGhWphpRuS6SgRH5zE20g","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/9e5d0f240f174029876d0f1cc1b499a7","9e5d0f240f174029876d0f1cc1b499a7","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/9e5d0f240f174029876d0f1cc1b499a7"" dam-id=""EGGhWphpRuS6SgRH5zE20g"" alt=""still-extra-040"" dam-content-type=""Image"" />"
"still-1583743814966-8936f5b7be1a.jpg","108844","108846","PAGejbLXQ4CPCM_4ed-VRA","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/67d42227161042ed8d55d5891ed4a4d9","67d42227161042ed8d55d5891ed4a4d9","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/67d42227161042ed8d55d5891ed4a4d9"" dam-id=""PAGejbLXQ4CPCM_4ed-VRA"" alt=""still-1583743814966-8936f5b7be1a"" dam-content-type=""Image"" />"
"still-extra-021.jpg","109165","109167","tm2qAI77TJ-ITHtLt31MPQ","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a4844c7c9a15417ea94c9244cb40024e","a4844c7c9a15417ea94c9244cb40024e","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a4844c7c9a15417ea94c9244cb40024e"" dam-id=""tm2qAI77TJ-ITHtLt31MPQ"" alt=""still-extra-021"" dam-content-type=""Image"" />"
"still-extra-070.jpg","109814","109816","D6IXvXXGT1uq5VytqBxHjw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/5c41a5b0db7c46078fd2ed5024124852","5c41a5b0db7c46078fd2ed5024124852","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/5c41a5b0db7c46078fd2ed5024124852"" dam-id=""D6IXvXXGT1uq5VytqBxHjw"" alt=""still-extra-070"" dam-content-type=""Image"" />"
